DataPoint,Cycle Index,Step Index,Step Type,Time,Total Time,Current(mA),Voltage(V),Capacity(mAh),Spec. Cap.(mAh/g),Chg. Cap.(mAh),DChg. Cap.(mAh),DChg. Spec. Cap.(mAh/g),Accumulated capacity(mAh),Energy(mWh),Date,Power(mW),
7674,2,6,CC DChg,19:31:00.000,63:53:27.600,-0.1,3.6807,1.17099157,48.79,0.0,1.2,48.79,-1.0,4.6,2025-03-01 11:34:14,-0.2,
7675,2,6,CC DChg,19:31:30.000,63:53:57.600,-0.1,3.6805,1.171491574,48.81,0.0,1.2,48.81,-1.0,4.6,2025-03-01 11:34:44,-0.2,
7676,2,6,CC DChg,19:32:00.000,63:54:27.600,-0.1,3.6803,1.171991578,48.83,0.0,1.2,48.83,-1.0,4.6,2025-03-01 11:35:14,-0.2,
7677,2,6,CC DChg,19:32:30.000,63:54:57.600,-0.1,3.6801,1.172491581,48.85,0.0,1.2,48.85,-1.0,4.6,2025-03-01 11:35:44,-0.2,
7678,2,6,CC DChg,19:33:00.000,63:55:27.600,-0.1,3.6799,1.172991581,48.87,0.0,1.2,48.87,-1.0,4.6,2025-03-01 11:36:14,-0.2,
7679,2,6,CC DChg,19:33:30.000,63:55:57.600,-0.1,3.6797,1.17349159,48.90,0.0,1.2,48.90,-1.0,4.6,2025-03-01 11:36:44,-0.2,
7680,2,6,CC DChg,19:34:00.000,63:56:27.600,-0.1,3.6795,1.173991588,48.92,0.0,1.2,48.92,-1.0,4.6,2025-03-01 11:37:14,-0.2,
7681,2,6,CC DChg,19:34:30.000,63:56:57.600,-0.1,3.6793,1.174491587,48.94,0.0,1.2,48.94,-1.0,4.6,2025-03-01 11:37:44,-0.2,
7682,2,6,CC DChg,19:35:00.000,63:57:27.600,-0.1,3.6792,1.174991601,48.96,0.0,1.2,48.96,-1.0,4.6,2025-03-01 11:38:14,-0.2,
7683,2,6,CC DChg,19:35:30.000,63:57:57.600,-0.1,3.6790,1.175491603,48.98,0.0,1.2,48.98,-1.0,4.6,2025-03-01 11:38:44,-0.2,
7684,2,6,CC DChg,19:36:00.000,63:58:27.600,-0.1,3.6788,1.175991602,49.00,0.0,1.2,49.00,-1.0,4.6,2025-03-01 11:39:14,-0.2,
7685,2,6,CC DChg,19:36:30.000,63:58:57.600,-0.1,3.6786,1.176491613,49.02,0.0,1.2,49.02,-1.0,4.6,2025-03-01 11:39:44,-0.2,
7686,2,6,CC DChg,19:37:00.000,63:59:27.600,-0.1,3.6784,1.176991614,49.04,0.0,1.2,49.04,-1.0,4.6,2025-03-01 11:40:14,-0.2,
7687,2,6,CC DChg,19:37:30.000,63:59:57.600,-0.1,3.6782,1.177491612,49.06,0.0,1.2,49.06,-1.0,4.6,2025-03-01 11:40:44,-0.2,
7688,2,6,CC DChg,19:38:00.000,64:00:27.600,-0.1,3.6780,1.177991624,49.08,0.0,1.2,49.08,-1.0,4.6,2025-03-01 11:41:14,-0.2,
7689,2,6,CC DChg,19:38:30.000,64:00:57.600,-0.1,3.6779,1.178491626,49.10,0.0,1.2,49.10,-1.0,4.6,2025-03-01 11:41:44,-0.2,
7690,2,6,CC DChg,19:39:00.000,64:01:27.600,-0.1,3.6777,1.178991625,49.12,0.0,1.2,49.12,-1.0,4.6,2025-03-01 11:42:14,-0.2,
7691,2,6,CC DChg,19:39:30.000,64:01:57.600,-0.1,3.6775,1.179491635,49.15,0.0,1.2,49.15,-1.0,4.6,2025-03-01 11:42:44,-0.2,
7692,2,6,CC DChg,19:40:00.000,64:02:27.600,-0.1,3.6773,1.179991637,49.17,0.0,1.2,49.17,-1.0,4.6,2025-03-01 11:43:14,-0.2,
7693,2,6,CC DChg,19:40:30.000,64:02:57.600,-0.1,3.6771,1.18049164,49.19,0.0,1.2,49.19,-1.0,4.6,2025-03-01 11:43:44,-0.2,
7694,2,6,CC DChg,19:41:00.000,64:03:27.600,-0.1,3.6769,1.18099153,49.21,0.0,1.2,49.21,-1.0,4.6,2025-03-01 11:44:14,-0.2,
7695,2,6,CC DChg,19:41:30.000,64:03:57.600,-0.1,3.6768,1.181491532,49.23,0.0,1.2,49.23,-1.0,4.6,2025-03-01 11:44:44,-0.2,
7696,2,6,CC DChg,19:42:00.000,64:04:27.600,-0.1,3.6765,1.181991531,49.25,0.0,1.2,49.25,-1.0,4.6,2025-03-01 11:45:14,-0.2,
7697,2,6,CC DChg,19:42:30.000,64:04:57.600,-0.1,3.6763,1.182491542,49.27,0.0,1.2,49.27,-1.0,4.6,2025-03-01 11:45:44,-0.2,
7698,2,6,CC DChg,19:43:00.000,64:05:27.600,-0.1,3.6761,1.182991547,49.29,0.0,1.2,49.29,-1.0,4.6,2025-03-01 11:46:14,-0.2,
7699,2,6,CC DChg,19:43:30.000,64:05:57.600,-0.1,3.6760,1.183491549,49.31,0.0,1.2,49.31,-1.0,4.6,2025-03-01 11:46:44,-0.2,
7700,2,6,CC DChg,19:44:00.000,64:06:27.600,-0.1,3.6758,1.183991553,49.33,0.0,1.2,49.33,-1.0,4.6,2025-03-01 11:47:14,-0.2,
7701,2,6,CC DChg,19:44:30.000,64:06:57.600,-0.1,3.6756,1.184491555,49.35,0.0,1.2,49.35,-1.0,4.6,2025-03-01 11:47:44,-0.2,
7702,2,6,CC DChg,19:45:00.000,64:07:27.600,-0.1,3.6754,1.184991558,49.37,0.0,1.2,49.37,-1.0,4.6,2025-03-01 11:48:14,-0.2,
7703,2,6,CC DChg,19:45:30.000,64:07:57.600,-0.1,3.6752,1.185491565,49.40,0.0,1.2,49.40,-1.0,4.6,2025-03-01 11:48:44,-0.2,
7704,2,6,CC DChg,19:46:00.000,64:08:27.600,-0.1,3.6750,1.185991565,49.42,0.0,1.2,49.42,-1.0,4.6,2025-03-01 11:49:14,-0.2,
7705,2,6,CC DChg,19:46:30.000,64:08:57.600,-0.1,3.6748,1.186491568,49.44,0.0,1.2,49.44,-1.0,4.6,2025-03-01 11:49:44,-0.2,
7706,2,6,CC DChg,19:47:00.000,64:09:27.600,-0.1,3.6746,1.186991576,49.46,0.0,1.2,49.46,-1.0,4.6,2025-03-01 11:50:14,-0.2,
7707,2,6,CC DChg,19:47:30.000,64:09:57.600,-0.1,3.6744,1.187491577,49.48,0.0,1.2,49.48,-1.0,4.6,2025-03-01 11:50:44,-0.2,
7708,2,6,CC DChg,19:48:00.000,64:10:27.600,-0.1,3.6742,1.187991576,49.50,0.0,1.2,49.50,-1.0,4.6,2025-03-01 11:51:14,-0.2,
7709,2,6,CC DChg,19:48:30.000,64:10:57.600,-0.1,3.6741,1.188491588,49.52,0.0,1.2,49.52,-1.0,4.6,2025-03-01 11:51:44,-0.2,
7710,2,6,CC DChg,19:49:00.000,64:11:27.600,-0.1,3.6739,1.188991587,49.54,0.0,1.2,49.54,-1.0,4.6,2025-03-01 11:52:14,-0.2,
7711,2,6,CC DChg,19:49:30.000,64:11:57.600,-0.1,3.6737,1.189491587,49.56,0.0,1.2,49.56,-1.0,4.6,2025-03-01 11:52:44,-0.2,
7712,2,6,CC DChg,19:50:00.000,64:12:27.600,-0.1,3.6735,1.189991599,49.58,0.0,1.2,49.58,-1.0,4.7,2025-03-01 11:53:14,-0.2,
7713,2,6,CC DChg,19:50:30.000,64:12:57.600,-0.1,3.6733,1.190491602,49.60,0.0,1.2,49.60,-1.0,4.7,2025-03-01 11:53:44,-0.2,
7714,2,6,CC DChg,19:51:00.000,64:13:27.600,-0.1,3.6731,1.190991598,49.62,0.0,1.2,49.62,-1.0,4.7,2025-03-01 11:54:14,-0.2,
7715,2,6,CC DChg,19:51:30.000,64:13:57.600,-0.1,3.6729,1.19149161,49.65,0.0,1.2,49.65,-1.0,4.7,2025-03-01 11:54:44,-0.2,
7716,2,6,CC DChg,19:52:00.000,64:14:27.600,-0.1,3.6727,1.191991614,49.67,0.0,1.2,49.67,-1.0,4.7,2025-03-01 11:55:14,-0.2,
7717,2,6,CC DChg,19:52:30.000,64:14:57.600,-0.1,3.6725,1.192491614,49.69,0.0,1.2,49.69,-1.0,4.7,2025-03-01 11:55:44,-0.2,
7718,2,6,CC DChg,19:53:00.000,64:15:27.600,-0.1,3.6723,1.192991622,49.71,0.0,1.2,49.71,-1.0,4.7,2025-03-01 11:56:14,-0.2,
7719,2,6,CC DChg,19:53:30.000,64:15:57.600,-0.1,3.6721,1.193491623,49.73,0.0,1.2,49.73,-1.0,4.7,2025-03-01 11:56:44,-0.2,
7720,2,6,CC DChg,19:54:00.000,64:16:27.600,-0.1,3.6720,1.193991623,49.75,0.0,1.2,49.75,-1.0,4.7,2025-03-01 11:57:14,-0.2,
7721,2,6,CC DChg,19:54:30.000,64:16:57.600,-0.1,3.6717,1.194491633,49.77,0.0,1.2,49.77,-1.0,4.7,2025-03-01 11:57:44,-0.2,
7722,2,6,CC DChg,19:55:00.000,64:17:27.600,-0.1,3.6716,1.194991635,49.79,0.0,1.2,49.79,-1.0,4.7,2025-03-01 11:58:14,-0.2,
7723,2,6,CC DChg,19:55:30.000,64:17:57.600,-0.1,3.6714,1.195491636,49.81,0.0,1.2,49.81,-1.0,4.7,2025-03-01 11:58:44,-0.2,
7724,2,6,CC DChg,19:56:00.000,64:18:27.600,-0.1,3.6712,1.195991645,49.83,0.0,1.2,49.83,-1.0,4.7,2025-03-01 11:59:14,-0.2,
7725,2,6,CC DChg,19:56:30.000,64:18:57.600,-0.1,3.6710,1.196491646,49.85,0.0,1.2,49.85,-1.0,4.7,2025-03-01 11:59:44,-0.2,
7726,2,6,CC DChg,19:57:00.000,64:19:27.600,-0.1,3.6708,1.196991646,49.87,0.0,1.2,49.87,-1.0,4.7,2025-03-01 12:00:14,-0.2,
7727,2,6,CC DChg,19:57:30.000,64:19:57.600,-0.1,3.6706,1.197491656,49.90,0.0,1.2,49.90,-1.0,4.7,2025-03-01 12:00:44,-0.2,
7728,2,6,CC DChg,19:58:00.000,64:20:27.600,-0.1,3.6704,1.197991657,49.92,0.0,1.2,49.92,-1.0,4.7,2025-03-01 12:01:14,-0.2,
7729,2,6,CC DChg,19:58:30.000,64:20:57.600,-0.1,3.6702,1.198491655,49.94,0.0,1.2,49.94,-1.0,4.7,2025-03-01 12:01:44,-0.2,
7730,2,6,CC DChg,19:59:00.000,64:21:27.600,-0.1,3.6700,1.198991551,49.96,0.0,1.2,49.96,-1.0,4.7,2025-03-01 12:02:14,-0.2,
7731,2,6,CC DChg,19:59:30.000,64:21:57.600,-0.1,3.6698,1.199491552,49.98,0.0,1.2,49.98,-1.0,4.7,2025-03-01 12:02:44,-0.2,
7732,2,6,CC DChg,20:00:00.000,64:22:27.600,-0.1,3.6697,1.199991549,50.00,0.0,1.2,50.00,-1.0,4.7,2025-03-01 12:03:14,-0.2,
7733,2,6,CC DChg,20:00:30.000,64:22:57.600,-0.1,3.6695,1.200491562,50.02,0.0,1.2,50.02,-1.0,4.7,2025-03-01 12:03:44,-0.2,
7734,2,6,CC DChg,20:01:00.000,64:23:27.600,-0.1,3.6692,1.200991565,50.04,0.0,1.2,50.04,-1.0,4.7,2025-03-01 12:04:14,-0.2,
7735,2,6,CC DChg,20:01:30.000,64:23:57.600,-0.1,3.6690,1.201491566,50.06,0.0,1.2,50.06,-1.0,4.7,2025-03-01 12:04:44,-0.2,
7736,2,6,CC DChg,20:02:00.000,64:24:27.600,-0.1,3.6689,1.201991574,50.08,0.0,1.2,50.08,-1.0,4.7,2025-03-01 12:05:14,-0.2,
7737,2,6,CC DChg,20:02:30.000,64:24:57.600,-0.1,3.6687,1.202491575,50.10,0.0,1.2,50.10,-1.0,4.7,2025-03-01 12:05:44,-0.2,
7738,2,6,CC DChg,20:03:00.000,64:25:27.600,-0.1,3.6684,1.202991577,50.12,0.0,1.2,50.12,-1.0,4.7,2025-03-01 12:06:14,-0.2,
7739,2,6,CC DChg,20:03:30.000,64:25:57.600,-0.1,3.6683,1.203491585,50.15,0.0,1.2,50.15,-1.0,4.7,2025-03-01 12:06:44,-0.2,
7740,2,6,CC DChg,20:04:00.000,64:26:27.600,-0.1,3.6681,1.203991587,50.17,0.0,1.2,50.17,-1.0,4.7,2025-03-01 12:07:14,-0.2,
7741,2,6,CC DChg,20:04:30.000,64:26:57.600,-0.1,3.6679,1.204491591,50.19,0.0,1.2,50.19,-1.0,4.7,2025-03-01 12:07:44,-0.2,
7742,2,6,CC DChg,20:05:00.000,64:27:27.600,-0.1,3.6677,1.204991597,50.21,0.0,1.2,50.21,-1.0,4.7,2025-03-01 12:08:14,-0.2,
7743,2,6,CC DChg,20:05:30.000,64:27:57.600,-0.1,3.6675,1.205491598,50.23,0.0,1.2,50.23,-1.0,4.7,2025-03-01 12:08:44,-0.2,
7744,2,6,CC DChg,20:06:00.000,64:28:27.600,-0.1,3.6673,1.205991597,50.25,0.0,1.2,50.25,-1.0,4.7,2025-03-01 12:09:14,-0.2,
7745,2,6,CC DChg,20:06:30.000,64:28:57.600,-0.1,3.6671,1.206491608,50.27,0.0,1.2,50.27,-1.0,4.7,2025-03-01 12:09:44,-0.2,
7746,2,6,CC DChg,20:07:00.000,64:29:27.600,-0.1,3.6670,1.206991609,50.29,0.0,1.2,50.29,-1.0,4.7,2025-03-01 12:10:14,-0.2,
7747,2,6,CC DChg,20:07:30.000,64:29:57.600,-0.1,3.6667,1.207491613,50.31,0.0,1.2,50.31,-1.0,4.7,2025-03-01 12:10:44,-0.2,
7748,2,6,CC DChg,20:08:00.000,64:30:27.600,-0.1,3.6665,1.20799162,50.33,0.0,1.2,50.33,-1.0,4.7,2025-03-01 12:11:14,-0.2,
7749,2,6,CC DChg,20:08:30.000,64:30:57.600,-0.1,3.6663,1.208491622,50.35,0.0,1.2,50.35,-1.0,4.7,2025-03-01 12:11:44,-0.2,
7750,2,6,CC DChg,20:09:00.000,64:31:27.600,-0.1,3.6661,1.208991619,50.37,0.0,1.2,50.37,-1.0,4.7,2025-03-01 12:12:14,-0.2,
7751,2,6,CC DChg,20:09:30.000,64:31:57.600,-0.1,3.6659,1.209491631,50.40,0.0,1.2,50.40,-1.0,4.7,2025-03-01 12:12:44,-0.2,
7752,2,6,CC DChg,20:10:00.000,64:32:27.600,-0.1,3.6657,1.209991632,50.42,0.0,1.2,50.42,-1.0,4.7,2025-03-01 12:13:14,-0.2,
7753,2,6,CC DChg,20:10:30.000,64:32:57.600,-0.1,3.6656,1.21049163,50.44,0.0,1.2,50.44,-1.0,4.7,2025-03-01 12:13:44,-0.2,
7754,2,6,CC DChg,20:11:00.000,64:33:27.600,-0.1,3.6653,1.210991642,50.46,0.0,1.2,50.46,-1.0,4.7,2025-03-01 12:14:14,-0.2,
7755,2,6,CC DChg,20:11:30.000,64:33:57.600,-0.1,3.6652,1.211491643,50.48,0.0,1.2,50.48,-1.0,4.7,2025-03-01 12:14:44,-0.2,
7756,2,6,CC DChg,20:12:00.000,64:34:27.600,-0.1,3.6650,1.211991645,50.50,0.0,1.2,50.50,-1.0,4.7,2025-03-01 12:15:14,-0.2,
7757,2,6,CC DChg,20:12:30.000,64:34:57.600,-0.1,3.6648,1.212491654,50.52,0.0,1.2,50.52,-1.0,4.7,2025-03-01 12:15:44,-0.2,
7758,2,6,CC DChg,20:13:00.000,64:35:27.600,-0.1,3.6646,1.212991655,50.54,0.0,1.2,50.54,-1.0,4.7,2025-03-01 12:16:14,-0.2,
7759,2,6,CC DChg,20:13:30.000,64:35:57.600,-0.1,3.6644,1.213491651,50.56,0.0,1.2,50.56,-1.0,4.7,2025-03-01 12:16:44,-0.2,
7760,2,6,CC DChg,20:14:00.000,64:36:27.600,-0.1,3.6642,1.213991665,50.58,0.0,1.2,50.58,-1.0,4.7,2025-03-01 12:17:14,-0.2,
7761,2,6,CC DChg,20:14:30.000,64:36:57.600,-0.1,3.6639,1.214491666,50.60,0.0,1.2,50.60,-1.0,4.7,2025-03-01 12:17:44,-0.2,
7762,2,6,CC DChg,20:15:00.000,64:37:27.600,-0.1,3.6638,1.214991666,50.62,0.0,1.2,50.62,-1.0,4.7,2025-03-01 12:18:14,-0.2,
7763,2,6,CC DChg,20:15:30.000,64:37:57.600,-0.1,3.6636,1.21549156,50.65,0.0,1.2,50.65,-1.0,4.7,2025-03-01 12:18:44,-0.2,
7764,2,6,CC DChg,20:16:00.000,64:38:27.600,-0.1,3.6634,1.215991563,50.67,0.0,1.2,50.67,-1.0,4.7,2025-03-01 12:19:14,-0.2,
7765,2,6,CC DChg,20:16:30.000,64:38:57.600,-0.1,3.6632,1.216491566,50.69,0.0,1.2,50.69,-1.0,4.7,2025-03-01 12:19:44,-0.2,
7766,2,6,CC DChg,20:17:00.000,64:39:27.600,-0.1,3.6630,1.216991572,50.71,0.0,1.2,50.71,-1.0,4.7,2025-03-01 12:20:14,-0.2,
7767,2,6,CC DChg,20:17:30.000,64:39:57.600,-0.1,3.6628,1.217491573,50.73,0.0,1.2,50.73,-1.0,4.8,2025-03-01 12:20:44,-0.2,
7768,2,6,CC DChg,20:18:00.000,64:40:27.600,-0.1,3.6626,1.217991575,50.75,0.0,1.2,50.75,-1.0,4.8,2025-03-01 12:21:14,-0.2,
7769,2,6,CC DChg,20:18:30.000,64:40:57.600,-0.1,3.6624,1.218491583,50.77,0.0,1.2,50.77,-1.0,4.8,2025-03-01 12:21:44,-0.2,
7770,2,6,CC DChg,20:19:00.000,64:41:27.600,-0.1,3.6622,1.218991583,50.79,0.0,1.2,50.79,-1.0,4.8,2025-03-01 12:22:14,-0.2,
7771,2,6,CC DChg,20:19:30.000,64:41:57.600,-0.1,3.6620,1.219491584,50.81,0.0,1.2,50.81,-1.0,4.8,2025-03-01 12:22:44,-0.2,
7772,2,6,CC DChg,20:20:00.000,64:42:27.600,-0.1,3.6618,1.219991595,50.83,0.0,1.2,50.83,-1.0,4.8,2025-03-01 12:23:14,-0.2,
7773,2,6,CC DChg,20:20:30.000,64:42:57.600,-0.1,3.6617,1.220491594,50.85,0.0,1.2,50.85,-1.0,4.8,2025-03-01 12:23:44,-0.2,
7774,2,6,CC DChg,20:21:00.000,64:43:27.600,-0.1,3.6614,1.220991591,50.87,0.0,1.2,50.87,-1.0,4.8,2025-03-01 12:24:14,-0.2,
7775,2,6,CC DChg,20:21:30.000,64:43:57.600,-0.1,3.6612,1.221491606,50.90,0.0,1.2,50.90,-1.0,4.8,2025-03-01 12:24:44,-0.2,
7776,2,6,CC DChg,20:22:00.000,64:44:27.600,-0.1,3.6610,1.221991607,50.92,0.0,1.2,50.92,-1.0,4.8,2025-03-01 12:25:14,-0.2,
7777,2,6,CC DChg,20:22:30.000,64:44:57.600,-0.1,3.6609,1.222491609,50.94,0.0,1.2,50.94,-1.0,4.8,2025-03-01 12:25:44,-0.2,
7778,2,6,CC DChg,20:23:00.000,64:45:27.600,-0.1,3.6606,1.222991617,50.96,0.0,1.2,50.96,-1.0,4.8,2025-03-01 12:26:14,-0.2,
7779,2,6,CC DChg,20:23:30.000,64:45:57.600,-0.1,3.6604,1.223491618,50.98,0.0,1.2,50.98,-1.0,4.8,2025-03-01 12:26:44,-0.2,
7780,2,6,CC DChg,20:24:00.000,64:46:27.600,-0.1,3.6603,1.22399162,51.00,0.0,1.2,51.00,-1.0,4.8,2025-03-01 12:27:14,-0.2,
7781,2,6,CC DChg,20:24:30.000,64:46:57.600,-0.1,3.6601,1.224491629,51.02,0.0,1.2,51.02,-1.0,4.8,2025-03-01 12:27:44,-0.2,
7782,2,6,CC DChg,20:25:00.000,64:47:27.600,-0.1,3.6598,1.224991633,51.04,0.0,1.2,51.04,-1.0,4.8,2025-03-01 12:28:14,-0.2,
7783,2,6,CC DChg,20:25:30.000,64:47:57.600,-0.1,3.6597,1.225491637,51.06,0.0,1.2,51.06,-1.0,4.8,2025-03-01 12:28:44,-0.2,
7784,2,6,CC DChg,20:26:00.000,64:48:27.600,-0.1,3.6595,1.22599164,51.08,0.0,1.2,51.08,-1.0,4.8,2025-03-01 12:29:14,-0.2,
7785,2,6,CC DChg,20:26:30.000,64:48:57.600,-0.1,3.6592,1.226491643,51.10,0.0,1.2,51.10,-1.0,4.8,2025-03-01 12:29:44,-0.2,
7786,2,6,CC DChg,20:27:00.000,64:49:27.600,-0.1,3.6591,1.226991647,51.12,0.0,1.2,51.12,-1.0,4.8,2025-03-01 12:30:14,-0.2,
7787,2,6,CC DChg,20:27:30.000,64:49:57.600,-0.1,3.6588,1.227491652,51.15,0.0,1.2,51.15,-1.0,4.8,2025-03-01 12:30:44,-0.2,
7788,2,6,CC DChg,20:28:00.000,64:50:27.600,-0.1,3.6587,1.227991652,51.17,0.0,1.2,51.17,-1.0,4.8,2025-03-01 12:31:14,-0.2,
7789,2,6,CC DChg,20:28:30.000,64:50:57.600,-0.1,3.6585,1.228491657,51.19,0.0,1.2,51.19,-1.0,4.8,2025-03-01 12:31:44,-0.2,
7790,2,6,CC DChg,20:29:00.000,64:51:27.600,-0.1,3.6583,1.228991663,51.21,0.0,1.2,51.21,-1.0,4.8,2025-03-01 12:32:14,-0.2,
7791,2,6,CC DChg,20:29:30.000,64:51:57.600,-0.1,3.6581,1.229491663,51.23,0.0,1.2,51.23,-1.0,4.8,2025-03-01 12:32:44,-0.2,
7792,2,6,CC DChg,20:30:00.000,64:52:27.600,-0.1,3.6579,1.229991663,51.25,0.0,1.2,51.25,-1.0,4.8,2025-03-01 12:33:14,-0.2,
7793,2,6,CC DChg,20:30:30.000,64:52:57.600,-0.1,3.6577,1.230491675,51.27,0.0,1.2,51.27,-1.0,4.8,2025-03-01 12:33:44,-0.2,
7794,2,6,CC DChg,20:31:00.000,64:53:27.600,-0.1,3.6575,1.230991674,51.29,0.0,1.2,51.29,-1.0,4.8,2025-03-01 12:34:14,-0.2,
7795,2,6,CC DChg,20:31:30.000,64:53:57.600,-0.1,3.6573,1.231491676,51.31,0.0,1.2,51.31,-1.0,4.8,2025-03-01 12:34:44,-0.2,
7796,2,6,CC DChg,20:32:00.000,64:54:27.600,-0.1,3.6571,1.231991686,51.33,0.0,1.2,51.33,-1.0,4.8,2025-03-01 12:35:14,-0.2,
7797,2,6,CC DChg,20:32:30.000,64:54:57.600,-0.1,3.6568,1.23249169,51.35,0.0,1.2,51.35,-1.0,4.8,2025-03-01 12:35:44,-0.2,
7798,2,6,CC DChg,20:33:00.000,64:55:27.600,-0.1,3.6567,1.232991696,51.37,0.0,1.2,51.37,-1.0,4.8,2025-03-01 12:36:14,-0.2,
7799,2,6,CC DChg,20:33:30.000,64:55:57.600,-0.1,3.6564,1.233491697,51.40,0.0,1.2,51.40,-1.0,4.8,2025-03-01 12:36:44,-0.2,
7800,2,6,CC DChg,20:34:00.000,64:56:27.600,-0.1,3.6563,1.233991701,51.42,0.0,1.2,51.42,-1.0,4.8,2025-03-01 12:37:14,-0.2,
7801,2,6,CC DChg,20:34:30.000,64:56:57.600,-0.1,3.6561,1.234491707,51.44,0.0,1.2,51.44,-1.0,4.8,2025-03-01 12:37:44,-0.2,
7802,2,6,CC DChg,20:35:00.000,64:57:27.600,-0.1,3.6559,1.234991709,51.46,0.0,1.2,51.46,-1.0,4.8,2025-03-01 12:38:14,-0.2,
7803,2,6,CC DChg,20:35:30.000,64:57:57.600,-0.1,3.6556,1.23549171,51.48,0.0,1.2,51.48,-1.0,4.8,2025-03-01 12:38:44,-0.2,
7804,2,6,CC DChg,20:36:00.000,64:58:27.600,-0.1,3.6555,1.235991708,51.50,0.0,1.2,51.50,-1.0,4.8,2025-03-01 12:39:14,-0.2,
7805,2,6,CC DChg,20:36:30.000,64:58:57.600,-0.1,3.6553,1.23649172,51.52,0.0,1.2,51.52,-1.0,4.8,2025-03-01 12:39:44,-0.2,
7806,2,6,CC DChg,20:37:00.000,64:59:27.600,-0.1,3.6551,1.236991721,51.54,0.0,1.2,51.54,-1.0,4.8,2025-03-01 12:40:14,-0.2,
7807,2,6,CC DChg,20:37:30.000,64:59:57.600,-0.1,3.6549,1.237491725,51.56,0.0,1.2,51.56,-1.0,4.8,2025-03-01 12:40:44,-0.2,
7808,2,6,CC DChg,20:38:00.000,65:00:27.600,-0.1,3.6546,1.237991615,51.58,0.0,1.2,51.58,-1.0,4.8,2025-03-01 12:41:14,-0.2,
7809,2,6,CC DChg,20:38:30.000,65:00:57.600,-0.1,3.6544,1.238491617,51.60,0.0,1.2,51.60,-1.0,4.8,2025-03-01 12:41:44,-0.2,
7810,2,6,CC DChg,20:39:00.000,65:01:27.600,-0.1,3.6542,1.238991621,51.62,0.0,1.2,51.62,-1.0,4.8,2025-03-01 12:42:14,-0.2,
7811,2,6,CC DChg,20:39:30.000,65:01:57.600,-0.1,3.6540,1.239491627,51.65,0.0,1.2,51.65,-1.0,4.8,2025-03-01 12:42:44,-0.2,
7812,2,6,CC DChg,20:40:00.000,65:02:27.600,-0.1,3.6538,1.239991629,51.67,0.0,1.2,51.67,-1.0,4.8,2025-03-01 12:43:14,-0.2,
7813,2,6,CC DChg,20:40:30.000,65:02:57.600,-0.1,3.6536,1.240491628,51.69,0.0,1.2,51.69,-1.0,4.8,2025-03-01 12:43:44,-0.2,
7814,2,6,CC DChg,20:41:00.000,65:03:27.600,-0.1,3.6534,1.240991638,51.71,0.0,1.2,51.71,-1.0,4.8,2025-03-01 12:44:14,-0.2,
7815,2,6,CC DChg,20:41:30.000,65:03:57.600,-0.1,3.6533,1.241491636,51.73,0.0,1.2,51.73,-1.0,4.8,2025-03-01 12:44:44,-0.2,
7816,2,6,CC DChg,20:42:00.000,65:04:27.600,-0.1,3.6530,1.241991637,51.75,0.0,1.2,51.75,-1.0,4.8,2025-03-01 12:45:14,-0.2,
7817,2,6,CC DChg,20:42:30.000,65:04:57.600,-0.1,3.6529,1.242491649,51.77,0.0,1.2,51.77,-1.0,4.8,2025-03-01 12:45:44,-0.2,
7818,2,6,CC DChg,20:43:00.000,65:05:27.600,-0.1,3.6527,1.242991651,51.79,0.0,1.2,51.79,-1.0,4.8,2025-03-01 12:46:14,-0.2,
7819,2,6,CC DChg,20:43:30.000,65:05:57.600,-0.1,3.6524,1.243491648,51.81,0.0,1.2,51.81,-1.0,4.8,2025-03-01 12:46:44,-0.2,
7820,2,6,CC DChg,20:44:00.000,65:06:27.600,-0.1,3.6522,1.243991661,51.83,0.0,1.2,51.83,-1.0,4.8,2025-03-01 12:47:14,-0.2,
7821,2,6,CC DChg,20:44:30.000,65:06:57.600,-0.1,3.6520,1.244491662,51.85,0.0,1.2,51.85,-1.0,4.8,2025-03-01 12:47:44,-0.2,
7822,2,6,CC DChg,20:45:00.000,65:07:27.600,-0.1,3.6518,1.244991666,51.87,0.0,1.2,51.87,-1.0,4.9,2025-03-01 12:48:14,-0.2,
7823,2,6,CC DChg,20:45:30.000,65:07:57.600,-0.1,3.6516,1.245491672,51.90,0.0,1.2,51.90,-1.0,4.9,2025-03-01 12:48:44,-0.2,
7824,2,6,CC DChg,20:46:00.000,65:08:27.600,-0.1,3.6514,1.245991677,51.92,0.0,1.2,51.92,-1.0,4.9,2025-03-01 12:49:14,-0.2,
7825,2,6,CC DChg,20:46:30.000,65:08:57.600,-0.1,3.6512,1.246491677,51.94,0.0,1.2,51.94,-1.0,4.9,2025-03-01 12:49:44,-0.2,
7826,2,6,CC DChg,20:47:00.000,65:09:27.600,-0.1,3.6510,1.246991684,51.96,0.0,1.2,51.96,-1.0,4.9,2025-03-01 12:50:14,-0.2,
7827,2,6,CC DChg,20:47:30.000,65:09:57.600,-0.1,3.6508,1.247491687,51.98,0.0,1.2,51.98,-1.0,4.9,2025-03-01 12:50:44,-0.2,
7828,2,6,CC DChg,20:48:00.000,65:10:27.600,-0.1,3.6506,1.24799169,52.00,0.0,1.2,52.00,-1.0,4.9,2025-03-01 12:51:14,-0.2,
